id,listing_url,last_scraped,source,name,description,picture_url,host_id,host_url,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
981035535935291196,https://www.airbnb.com/rooms/981035535935291196,2025-03-23,city scrape,"Furnished Private Room In Carouge , Geneva","Beautiful Room Fully Furnished and Equipped located In lovely Exclusive Village of Carouge in Geneva . 4th floor with a beautiful view on the Jura Mountain .<br /><br />The room has everything you need including a mini fridge , micro wave ,  WiFi …<br /><br /><br /><br /> Ideally located in Beautiful and very Demanded city of Carouge in Geneva Canton  , 2 min Walks from Tram 18, and 12. Bus 21 and 11. Cornavin train station 15min . The Lake is at 15min .<br /><br /><br /> 2 min walk from Supermarket, Movie Theatre , bars, restaurants.",https://a0.muscache.com/pictures/miso/Hosting-981035535935291196/original/f12640d0-8f27-4997-875b-ba7a58a5d1e0.jpeg,79649601,https://www.airbnb.com/users/show/79649601,2016-06-24,"Carouge, Switzerland",within an hour,100.0,80.0,t,https://a0.muscache.com/im/pictures/user/User-79649601/original/1125a0c8-23f6-4eb4-be64-6a6769b9cdf2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-79649601/original/1125a0c8-23f6-4eb4-be64-6a6769b9cdf2.jpeg?aki_policy=profile_x_medium,2,2,"['email', 'phone']",t,t,Carouge,46.18331,6.14358,Private room in bed and breakfast,Private room,1,1.0,1 shared bath,1.0,2.0,"[""Lock on bedroom door"", ""Cleaning products"", ""Iron"", ""Hangers"", ""Bathtub"", ""Bed linens"", ""Wifi"", ""Pets allowed"", ""Long term stays allowed"", ""Host greets you"", ""Heating"", ""Paid parking on premises""]",55.0,6,40,6,6,40,40,6.0,40.0,True,8,29,59,149,2025-03-23,16,10,0,149,9,120,4.69,4.69,4.69,4.87,4.88,5.0,4.75,f,2,1,1,0,1.0
983116033962936051,https://www.airbnb.com/rooms/983116033962936051,2025-03-23,city scrape,Appartement bord du lac Genève,"This property in the pop art spirit is located in the trendy Pâquis district.<br />The through and sunny apartment has all the comforts, designer furniture, fully equipped kitchen, bathroom with bathtub and double sinks and balcony shooting with views of the neighborhood ideal for breakfast.<br />Wifi and smart TV.",https://a0.muscache.com/pictures/miso/Hosting-983116033962936051/original/e7c63b93-534f-40f7-ba58-1411aa141744.jpeg,48450653,https://www.airbnb.com/users/show/48450653,2015-11-08,"Geneva, Switzerland",within an hour,100.0,99.0,f,https://a0.muscache.com/im/pictures/user/User/original/4e4bb44f-6833-49a9-880f-7391b4c4f119.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/4e4bb44f-6833-49a9-880f-7391b4c4f119.jpeg?aki_policy=profile_x_medium,6,8,"['email', 'phone']",t,t,Commune de Genève,46.21234,6.14835,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Elevator"", ""Freezer"", ""Bed linens"", ""Stainless steel oven"", ""Room-darkening shades"", ""Dishwasher"", ""Private patio or balcony"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage: closet"", ""Baking sheet"", ""Paid parking on premises"", ""Central heating"", ""TV"", ""Hangers"", ""Free washer \u2013 In unit"", ""Wifi"", ""Paid street parking off premises"", ""Single level home"", ""Dining table"", ""Indoor fireplace"", ""Building staff"", ""Drying rack for clothing"", ""Microwave"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Outdoor dining area"", ""Outdoor furniture"", ""City skyline view"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Coffee maker: Nespresso"", ""Lake access"", ""Gel douche body soap"", ""Crib - available upon request"", ""Laundromat nearby"", ""Induction stove"", ""Bathtub"", ""Wine glasses"", ""Self check-in"", ""Essentials""]",180.0,5,365,5,5,1125,1125,5.0,1125.0,True,15,33,48,218,2025-03-23,29,18,2,218,21,180,4.55,4.52,4.69,4.83,4.72,4.72,4.38,t,5,5,0,0,1.61
983867985234133976,https://www.airbnb.com/rooms/983867985234133976,2025-03-23,city scrape,Versoix walking distance CDL,"This elegantly furnished 2 bedroom apartment is ideally located a few steps from the Collège du Léman and the port of Versoix, on the shores of Lake Geneva. It offers a warm atmosphere and a convenient location within an integrated complex including a grocery store, pharmacy, dry cleaner, hairdresser and an Italian restaurant on the ground floor. The apartment is minutes from Versoix train station which gives you easy access to Geneva.",https://a0.muscache.com/pictures/hosting/Hosting-983867985234133976/original/3288ef9c-5139-464e-bb7a-5e4b455f1e60.jpeg,171528988,https://www.airbnb.com/users/show/171528988,2018-02-03,"Kippel, Switzerland",within a few hours,100.0,93.0,f,https://a0.muscache.com/im/pictures/user/User-171528988/original/22109a1f-98c4-42e5-ad13-5f2b6d505ac7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-171528988/original/22109a1f-98c4-42e5-ad13-5f2b6d505ac7.jpeg?aki_policy=profile_x_medium,6,7,"['email', 'phone']",t,t,Versoix,46.2931,6.16435,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,"[""Elevator"", ""Stove"", ""Freezer"", ""Dishwasher"", ""Cooking basics"", ""Baking sheet"", ""TV"", ""Wifi"", ""Heating"", ""Washer"", ""Oven"", ""Bidet"", ""Keypad"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Hot water kettle"", ""Dishes and silverware"", ""Free parking on premises"", ""Bathtub"", ""Wine glasses"", ""Self check-in""]",180.0,7,365,7,7,365,365,7.0,365.0,True,10,40,70,220,2025-03-23,9,6,1,220,5,84,4.67,4.89,4.44,4.67,5.0,4.78,4.22,f,1,1,0,0,0.53
984201267894104735,https://www.airbnb.com/rooms/984201267894104735,2025-03-23,city scrape,1BR For Long Stays Genève-EauxVives area,"This unique accommodation is located in front of the new train station ""Gare des Eaux-Vives"".<br />Second floor with elevator.<br />Tram 12 and 17 at the foot of the building.<br />The apartment have a fully furnished kitchen and a sunny balcony.<br />Queen size bed, Strong WIFI and Apple TV.<br />Ok for long stays (It is not allowed to put your name on the mailbox for domiciliation purposes or any other administrative procedure)<br />Self check-in",https://a0.muscache.com/pictures/hosting/Hosting-984201267894104735/original/0d766102-4c05-420e-8133-726ee4be0889.jpeg,23599590,https://www.airbnb.com/users/show/23599590,2014-11-11,"Geneva, Switzerland",within a few hours,100.0,88.0,t,https://a0.muscache.com/im/pictures/user/User-23599590/original/6e29dbd2-8952-4b52-9b83-563be7dbdd2b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-23599590/original/6e29dbd2-8952-4b52-9b83-563be7dbdd2b.jpeg?aki_policy=profile_x_medium,4,5,"['email', 'phone']",t,t,Commune de Genève,46.20153,6.16262,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Elevator"", ""Stove"", ""Freezer"", ""Bed linens"", ""Room-darkening shades"", ""Private patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Baking sheet"", ""Central heating"", ""TV"", ""Hangers"", ""Wifi"", ""Washer"", ""Dining table"", ""Oven"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Lockbox"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Cleaning available during stay"", ""Refrigerator"", ""Portable fans"", ""Hot water kettle"", ""Paid parking garage off premises"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Bathtub"", ""Wine glasses"", ""Self check-in"", ""Essentials"", ""Clothing storage: closet, wardrobe, and dresser""]",75.0,90,365,4,90,365,365,79.6,365.0,True,0,0,0,234,2025-03-23,9,1,0,153,2,180,5.0,4.89,5.0,5.0,5.0,5.0,4.89,f,4,4,0,0,0.53
984815840605858029,https://www.airbnb.com/rooms/984815840605858029,2025-03-23,city scrape,Cozy 1-bedroom apartment,"Ideal for couples, solo travelers, or business visitors, this apartment offers convenience and comfort.<br /><br />Location<br />You'll be steps away from top attractions and great dining places.<br /><br />The Space<br />My apartment features a modern living area filled with natural light. <br /><br />Bedroom<br />Sleep in the cozy bedroom with a queen-sized bed. <br /><br />Bathroom<br />The modern, clean bathroom.<br /><br />Amenities<br />Fast Wi-Fi<br />Dish machine<br />Iron and hairdryer<br />NO TV<br /><br />Getting Around<br />Public transportation is easily accessible.",https://a0.muscache.com/pictures/miso/Hosting-984815840605858029/original/a0e47058-8bdf-4c60-9e55-4174332a41bc.jpeg,538091928,https://www.airbnb.com/users/show/538091928,2023-09-20,"Geneva, Switzerland",within an hour,100.0,97.0,t,https://a0.muscache.com/im/pictures/user/User-538091928/original/f734ea23-b5af-464f-9a72-789b8e8fe94b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-538091928/original/f734ea23-b5af-464f-9a72-789b8e8fe94b.jpeg?aki_policy=profile_x_medium,2,2,"['email', 'phone']",t,t,Commune de Genève,46.19465,6.14608,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Elevator"", ""Stove"", ""Freezer"", ""Dishwasher"", ""Private patio or balcony"", ""Cooking basics"", ""Baking sheet"", ""Central heating"", ""Wifi"", ""Pets allowed"", ""Dining table"", ""Oven"", ""Dedicated workspace"", ""Hair dryer"", ""BBQ grill"", ""Microwave"", ""Lockbox"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Portable fans"", ""Outdoor furniture"", ""Hot water kettle"", ""Barbecue utensils"", ""Dishes and silverware"", ""Iron"", ""Bathtub"", ""Wine glasses"", ""Self check-in""]",113.0,5,33,1,15,33,33,5.7,33.0,True,7,30,32,32,2025-03-23,30,20,0,32,23,200,4.97,4.93,4.9,5.0,4.97,4.83,4.8,t,1,1,0,0,1.7
984862676708761747,https://www.airbnb.com/rooms/984862676708761747,2025-03-23,city scrape,Bel appart. Florissant/Malagnou,"You will feel good in this Beautiful apartment in a very good location, bus at the bottom of the building, easy airport access by bus and train, bright with beautiful view, pleasant and spacious. <br /><br />Fully-equipped kitchen <br /><br />Separate bathroom and toilet<br /><br />Commerce within walking distance of the building<br /><br />Parties are not allowed<br /><br />The residence is very quiet as well as the neighborhood",https://a0.muscache.com/pictures/hosting/Hosting-984862676708761747/original/0640d218-6399-428c-a17e-228ec8a8a722.jpeg,213181164,https://www.airbnb.com/users/show/213181164,2018-09-02,"Geneva, Switzerland",within an hour,100.0,74.0,t,https://a0.muscache.com/im/pictures/user/f936b3ea-04fc-4266-8611-137adb30d2ce.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f936b3ea-04fc-4266-8611-137adb30d2ce.jpg?aki_policy=profile_x_medium,2,2,"['email', 'phone']",t,t,Commune de Genève,46.194,6.16661,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Blender"", ""Room-darkening shades"", ""Dishwasher"", ""Cooking basics"", ""Clothing storage: closet"", ""Central heating"", ""Rice maker"", ""TV"", ""Exercise equipment"", ""Wifi"", ""Washer"", ""Oven"", ""Dedicated workspace"", ""Hair dryer"", ""Microwave"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Dishes and silverware"", ""Coffee maker: Nespresso"", ""Bathtub"", ""Dryer \u2013\u00a0In unit""]",150.0,1,365,1,2,365,365,1.6,365.0,True,23,51,81,261,2025-03-23,19,13,0,261,18,78,4.74,4.89,4.63,4.84,4.79,4.79,4.47,f,1,1,0,0,1.21
985351965611698460,https://www.airbnb.com/rooms/985351965611698460,2025-03-23,city scrape,Private Cosy Bedroom CityCenter,"Perfect location, the apartment is located between the train station, the lake and the Palace of the United Nations. <br /><br />Spacious apartment and super comfortable bedroom (double bed, desks, flat-screen TV (55"").",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTg1MzUxOTY1NjExNjk4NDYw/original/c927ca3d-21c7-48d4-9817-2d722cd75575.jpeg,4425821,https://www.airbnb.com/users/show/4425821,2012-12-17,"Geneva, Switzerland",within an hour,100.0,79.0,t,https://a0.muscache.com/im/users/4425821/profile_pic/1435671529/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4425821/profile_pic/1435671529/original.jpg?aki_policy=profile_x_medium,3,7,"['email', 'phone', 'work_email']",t,t,Commune de Genève,46.2156197,6.146495700000001,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Carbon monoxide alarm"", ""Elevator"", ""Board games"", ""Freezer"", ""Bed linens"", ""Room-darkening shades"", ""Dishwasher"", ""Other electric stove"", ""Shampoo"", ""Cooking basics"", ""Baking sheet"", ""Paid parking on premises"", ""Luggage dropoff allowed"", ""First aid kit"", ""TV"", ""Smoke alarm"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Heating"", ""Shared patio or balcony"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Pocket wifi"", ""Microwave"", ""Kitchen"", ""Hot water"", ""Game console: Nintendo Switch and Xbox One"", ""Refrigerator"", ""Extra pillows and blankets"", ""Portable fans"", ""Hot water kettle"", ""Double oven"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Bread maker"", ""Essentials"", ""Clothing storage: closet, wardrobe, and dresser"", ""Conditioner"", ""JBL Bluetooth sound system""]",64.0,10,90,2,25,90,90,12.4,90.0,True,1,22,32,35,2025-03-23,8,6,0,35,6,120,4.88,4.88,4.63,5.0,4.88,5.0,4.88,f,3,0,2,1,0.44
985586923229550159,https://www.airbnb.com/rooms/985586923229550159,2025-03-23,city scrape,Home Sweet Home !,"Welcome to our warm and bright apartment! Ideal for guests looking for an authentic experience, our home gives you all the comforts you need for a unforgettable stay.<br /><br />Our spacious and elegantly decorated apartment. It has two comfy bedrooms, welcoming living room, fully equipped kitchen and modern bathroom. You can also a sunny balcony for your leisure time.",https://a0.muscache.com/pictures/miso/Hosting-985586923229550159/original/fadb735e-0945-428b-9d3d-c7ad68f79259.jpeg,150480936,https://www.airbnb.com/users/show/150480936,2017-09-13,"Geneva, Switzerland",within a few hours,100.0,61.0,t,https://a0.muscache.com/im/pictures/user/User-150480936/original/44ffef89-b469-4b43-9e92-1697abcbb049.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-150480936/original/44ffef89-b469-4b43-9e92-1697abcbb049.jpeg?aki_policy=profile_x_medium,1,2,"['email', 'phone']",t,t,Lancy,46.17511,6.12268,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Sound system"", ""Elevator"", ""Stove"", ""Freezer"", ""Bed linens"", ""Blender"", ""Room-darkening shades"", ""Bio body soap"", ""Private patio or balcony"", ""Ping pong table"", ""Cooking basics"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Game console"", ""First aid kit"", ""Rice maker"", ""Hangers"", ""Exercise equipment"", ""Wifi"", ""Heating"", ""Dining table"", ""Oven"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Kayak"", ""Clothing storage"", ""Coffee maker"", ""BBQ grill"", ""Kitchen"", ""Hot water"", ""Breakfast"", ""Lockbox"", ""Pool table"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Portable fans"", ""Outdoor furniture"", ""Books and reading material"", ""Hot water kettle"", ""Barbecue utensils"", ""Paid parking garage off premises"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Cleaning products"", ""Backyard"", ""Iron"", ""Laundromat nearby"", ""Bathtub"", ""Wine glasses"", ""Self check-in"", ""Essentials"", ""Host greets you"", ""Movie theater""]",62.0,3,1125,2,4,1125,1125,3.3,1125.0,True,26,47,77,77,2025-03-23,13,6,1,77,11,36,4.85,4.77,4.92,4.92,4.92,4.85,4.77,f,1,0,1,0,0.84
988367204739057965,https://www.airbnb.com/rooms/988367204739057965,2025-03-23,city scrape,Entire apartment: 3 bedrooms + 1 kitchen/living,"Charming 100m2 apartment on 3rd floor (no elevator), facing Cropettes park, very bright. 3 min walk to Cornavin Train Station but very quiet. Intl Organizations, Lake, downtown, all within walking distance<br />Fully equipped kitchen, washer, dryer. Large bathroom. Separate toilet with sink. 1 spacious bedroom with queen-size bed, 2 smaller bedrooms with single beds.  Wifi, central heating.  Ideal for 3 individuals or a family of up to 4 people.",https://a0.muscache.com/pictures/miso/Hosting-988367204739057965/original/f4281f1b-d42f-4511-a04f-7eab0e71f77c.jpeg,45260002,https://www.airbnb.com/users/show/45260002,2015-09-28,"Geneva, Switzerland",within a day,100.0,40.0,f,https://a0.muscache.com/im/pictures/user/6b46adf0-e51e-4e12-8a8d-d5c5b2535791.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6b46adf0-e51e-4e12-8a8d-d5c5b2535791.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Commune de Genève,46.2123922,6.1413968,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,3.0,1.0,"[""Hair dryer"", ""Lockbox"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Wifi"", ""Washer"", ""Dedicated workspace""]",181.0,5,40,4,5,40,40,5.0,40.0,True,0,7,7,7,2025-03-23,3,1,0,7,2,10,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,1,1,0,0,0.2
989061744291710606,https://www.airbnb.com/rooms/989061744291710606,2025-03-23,city scrape,Cozy studio for cool people,Take a break and unwind at this peaceful studio in Geneva,https://a0.muscache.com/pictures/ed1b2314-b90a-4352-8cc7-e721292b78e4.jpg,275006243,https://www.airbnb.com/users/show/275006243,2019-07-10,"Geneva, Switzerland",within a day,100.0,84.0,f,https://a0.muscache.com/im/pictures/user/c367f4f0-88cc-4982-8525-61233907852f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c367f4f0-88cc-4982-8525-61233907852f.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Thônex,46.19552,6.2057,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Kitchen""]",45.0,25,30,25,25,30,30,25.0,30.0,True,0,21,51,231,2025-03-23,0,0,0,231,0,0,4.84,4.87,4.84,4.92,4.92,4.88,4.7,t,1,1,0,0,0.0
991261754860281809,https://www.airbnb.com/rooms/991261754860281809,2025-03-23,city scrape,"Attique Studio : ""A"", Plainpalais","Completely renovated penthouse apartment in the charming Plainpalais district.<br />It features a fully-equipped kitchen with everything you need for cooking.<br />Dining room with dining table for two, living room with Smart Tv and double sofa, double bedroom and shower room.<br />The bay window gives the room plenty of light and an uninterrupted view of the city.<br />Cosy, charming and close to all the amenities.",https://a0.muscache.com/pictures/miso/Hosting-991261754860281809/original/bc26bb54-5d68-4f81-a880-28824018d59f.jpeg,485806738,https://www.airbnb.com/users/show/485806738,2022-10-31,"Geneva, Switzerland",within an hour,100.0,99.0,t,https://a0.muscache.com/im/pictures/user/aaa50a8c-0acc-4e6a-bca7-0c4f26b9c5d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aaa50a8c-0acc-4e6a-bca7-0c4f26b9c5d8.jpg?aki_policy=profile_x_medium,7,14,"['email', 'phone']",t,t,Commune de Genève,46.19936,6.13961,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Clothing storage: wardrobe"", ""Carbon monoxide alarm"", ""Elevator"", ""Freezer"", ""Bed linens"", ""Room-darkening shades"", ""Dishwasher"", ""Mountain view"", ""Long term stays allowed"", ""Cooking basics"", ""Baking sheet"", ""Central heating"", ""Window AC unit"", ""Smoke alarm"", ""Hangers"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Wifi"", ""Housekeeping available 1 hour a day, 6 days a week - available at extra cost"", ""Washer"", ""Oven"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Lockbox"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Refrigerator"", ""Portable fans"", ""City skyline view"", ""Hot water kettle"", ""Paid parking garage off premises"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Laundromat nearby"", ""Wine glasses"", ""Self check-in"", ""Essentials"", ""43 inch HDTV with Apple TV, Netflix, premium cable""]",147.0,3,180,2,3,180,180,3.0,180.0,True,12,27,50,54,2025-03-23,47,31,0,54,36,186,4.74,4.81,4.77,4.87,4.79,4.83,4.57,t,5,5,0,0,2.66
